institution_id,source_dataset,source_filename,source_reference_date,source_row_number,source_name,source_address,source_phone,source_category,matched_by,match_confidence,imported_at
wonju:13192677,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,106,오드리의원,"강원특별자치도 원주시 능라동길 51, 시네시티타워 3층 302,303,304호 (무실동)",033-733-3322,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192678,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,107,속시원한내과의원,"강원특별자치도 원주시 로아노크로 74, 501호, 502호 (무실동)",033-743-8275,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192679,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,108,원주김안과의원,"강원특별자치도 원주시 능라동길 70, 3층 306호 (무실동)",033-747-2300,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192680,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,109,연세나비이비인후과의원,"강원특별자치도 원주시 지정면 신지정로 316-2, 2층",033-731-7730,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192879,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,110,남부한의원,"강원특별자치도 원주시 남원로 667-1, 1층 (명륜동)",033-735-9000,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192681,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,111,신준현신경과의원,"강원특별자치도 원주시 능라동길 35, 베르뉴시티 3층 301호,302호 (무실동)",033-735-5254,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192880,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,112,의함다래평생한의원,"강원특별자치도 원주시 남산로 180, 대성빌딩 101호 (학성동)",033-766-8925,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192997,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,113,에이플치과의원,"강원특별자치도 원주시 백간길 25, 2층 (단계동)",033-743-7522,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192998,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,114,강남후생치과의원,"강원특별자치도 원주시 북원로 2706, 2층 (태장동)",033-746-2827,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192881,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,115,백세한의원,"강원특별자치도 원주시 현충로58번길 28, 2층 (태장동)",033-746-7850,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192682,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,116,고려제일의원,"강원특별자치도 원주시 부론면 법천시장길 52, 2층",033-742-7572,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192683,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,117,통탈의원,"강원특별자치도 원주시 혁신로 37-2, 중앙타워 4층 (반곡동)",033-813-3375,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192882,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,118,신선한의원,"강원특별자치도 원주시 소초면 간촌길 130, 1층",070-7679-3140,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192684,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,119,하나내과의원,"강원특별자치도 원주시 치악로 1527, 판부농협하나로마트 2층 (관설동)",033-763-9080,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192685,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,120,준소아청소년과의원,"강원특별자치도 원주시 백간길 25, SG프라자 2층 (단계동)",033-744-2119,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192686,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,121,연세봄이비인후과의원,"강원특별자치도 원주시 영랑길 2, 201, 301호 (행구동)",033-747-2537,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192687,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,122,더사랑소아청소년과의원,"강원특별자치도 원주시 오리현길 16-9, 1층 (반곡동)",033-732-2693,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192999,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,123,연세치과의원,"강원특별자치도 원주시 무실로 182, 원주원예농협하나로클럽 2층 (단계동)",033-733-7505,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192688,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,124,하니유외과의원,"강원특별자치도 원주시 영랑길 14-2, 청연재 빌딩 3층 (행구동)",033-900-6075,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192689,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,125,우리산부인과의원,"강원특별자치도 원주시 영랑길 14-2, 청연재빌딩 6,7층 (행구동)",033-900-5959,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192883,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,126,최한의원,"강원특별자치도 원주시 문막읍 건등로 10-19, 문호빌딩 2층",033-734-2378,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192690,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,127,편하지의원,"강원특별자치도 원주시 시청로 25, 태성프라자 602~603호 (무실동)",033-813-0777,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192691,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,128,좋은 마음 정신건강의학과 의원,"강원특별자치도 원주시 서원대로 162, 601호 (단계동)",033-733-6300,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192884,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,129,바른한의원,"강원특별자치도 원주시 천사로 210, 1~4층 (일산동)",033-734-7975,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192885,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,130,문막동화한의원,"강원특별자치도 원주시 문막읍 왕건로 81, 동화빌딩 302호",033-746-7510,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13193000,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,131,하늘치과의원,"강원특별자치도 원주시 능라동길 7, 403호 (무실동)",033-746-9075,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13193001,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,132,연세이튼치과의원,"강원특별자치도 원주시 양지로 80, 403호, 404호 (반곡동)",033-747-8575,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192886,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,133,경희나무한의원,"강원특별자치도 원주시 백간길 25, 2층 (단계동)",033-744-1175,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192692,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,134,박현민성형외과의원,"강원특별자치도 원주시 서원대로 156, 5층 (단계동)",033-742-7773,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192693,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,135,하이맨비뇨기과의원,강원특별자치도 원주시 봉화로 12 (단계동),033-733-3744,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192694,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,136,부부소아청소년과의원,강원특별자치도 원주시 문막읍 왕건로 48,033-746-5988,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13193003,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,137,삼성서울치과의원,"강원특별자치도 원주시 능라동길 51, 3층 301호 (무실동)",033-812-2875,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13193002,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,138,삼성서울 치과교정과 치과의원,"강원특별자치도 원주시 능라동길 51, 3층 317, 318호 (무실동)",033-812-2888,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192695,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,139,엄마맘소아청소년과의원,"강원특별자치도 원주시 양지로 4, 2층 202호 (반곡동, 더조은메디컬빌딩 )",033-742-1119,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192887,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,140,모두올한의원,"강원특별자치도 원주시 혁신로 35, 205호 (반곡동)",033-747-8284,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192696,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,141,연세열린내과의원,"강원특별자치도 원주시 백간길 25, 2층 (단계동)",033-733-1346,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192697,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,142,죠훈신경외과의원,"강원특별자치도 원주시 양지로 4, 3~5층 (반곡동)",033-748-9111,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13193004,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,143,건강한치과의원,"강원특별자치도 원주시 건강로 21, 2층 (반곡동, 조은빌딩)",033-734-2275,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192698,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,144,더편한정형외과의원,"강원특별자치도 원주시 원일로115번길 12 (일산동, 서진빌딩 4층)",033-734-7582,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13193005,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,145,에벤에셀치과의원,"강원특별자치도 원주시 시청로 555, 2층 (관설동, 청어람빌딩)",033-764-9128,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192699,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,146,서울튼튼신경외과의원,"강원특별자치도 원주시 중앙시장길 11, 2층 (중앙동, 자유시장 1블럭 1호)",033-743-7583,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192700,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,147,하늘빛 정신건강의학과 의원,"강원특별자치도 원주시 능라동길 61, 5층 (무실동, 정한타워)",033-743-7975,의원,phone_exact,1.0000,2026-07-15T23:14:39+09:00
wonju:13192888,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,148,보리한의원,"강원특별자치도 원주시 단구로 351, 2층 (단구동)",033-765-8875,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192701,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,149,꿈에의원,"강원특별자치도 원주시 단구로 398, 청솔3차아파트 상가동 1층 103호 (단구동)",033-732-7502,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192702,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,150,나다운 정신건강의학과의원,강원특별자치도 원주시 평원로 62 (평원동),033-744-2468,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193006,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,151,정직한치과의원,강원특별자치도 원주시 무실로 170 (단계동),033-747-2878,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192703,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,152,남부밝은안과의원,강원특별자치도 원주시 남원로 667-1 (명륜동),033-766-9100,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192889,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,153,삼대한의원,"강원특별자치도 원주시 원문로 168, 1층 (단계동)",033-743-8075,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192890,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,154,미올한의원원주점,"강원특별자치도 원주시 능라동길 63, 305호 (무실동)",033-734-5700,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192891,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,155,해담한의원,"강원특별자치도 원주시 혁신로 37-3, 301호 (반곡동)",033-731-1175,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192892,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,156,몸편안한의원,강원특별자치도 원주시 치악로 1786 (개운동),033-764-2757,의원,name_address_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193007,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,157,원주치과의원,"강원특별자치도 원주시 봉화로 31, 2층 (단계동)",033-734-2875,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192893,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,158,맥한의원,강원특별자치도 원주시 입춘로 110 (반곡동),033-765-8275,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192704,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,159,연세 혁신내과의원,강원특별자치도 원주시 혁신로 53 (반곡동),033-747-4253,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193008,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,160,닥터리치과의원,"강원특별자치도 원주시 행구로 148, 3층 (행구동)",033-748-7522,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192705,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,161,고석만정신건강의학과의원,"강원특별자치도 원주시 능라동길 59 (무실동, 정한프라자 509호)",033-744-0223,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192894,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,162,기린한의원,"강원특별자치도 원주시 장미공원길 67-16, 단계메디컬센터 4층 (단계동)",033-747-8333,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193009,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,163,오케이치과의원,"강원특별자치도 원주시 혁신로 37-3, 303, 305호 (반곡동)",033-812-2080,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192706,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,164,연세메디컬의원,강원특별자치도 원주시 시청로 70 (무실동),033-734-0365,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193010,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,165,치과의정석치과의원,강원특별자치도 원주시 능라동길 59 (무실동),033-731-2882,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192707,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,166,도담내과의원,"강원특별자치도 원주시 모란1길 70, 203층 (우산동, 수정프라자)",033-744-4901,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193011,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,167,서울열린치과의원,"강원특별자치도 원주시 시청로 96, 영신프라자 3층 303호 (무실동)",033-744-1369,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193012,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,168,연세부부치과의원,"강원특별자치도 원주시 모란1길 79, 2층 (우산동)",033-746-2879,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192708,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,169,연세굿모닝내과의원,"강원특별자치도 원주시 행구로 148, 3층 (행구동)",033-733-0799,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193013,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,170,닥터후치과의원,"강원특별자치도 원주시 시청로 98, 3층 (무실동, 새봄빌딩)",033-742-2875,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193014,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,171,연세사랑나눔치과의원,"강원특별자치도 원주시 모란1길 86, 2층 202~206호 (우산동)",033-733-0875,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192709,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,172,타토아의원,"강원특별자치도 원주시 서원대로 408, 3층 (단구동)",033-766-0211,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192710,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,173,다온재활의학과의원,"강원특별자치도 원주시 능라동길 61, 3,5층 308,309,,506,507,508호 (무실동)",033-746-7500,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193015,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,174,서울윤치과의원,"강원특별자치도 원주시 단구로 360, 2층 (단구동)",033-761-2879,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193016,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,175,스토리치과의원,강원특별자치도 원주시 능라동길 61 (무실동),033-733-2875,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192895,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,176,이성문한의원,"강원특별자치도 원주시 치악로 1502, 2층 (단구동)",033-765-7582,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192711,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,177,연세키즈 소아청소년과의원,"강원특별자치도 원주시 서원대로 402, 3층 (단구동, 대신프라자)",033-764-6644,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192896,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,178,경희해문한의원,"강원특별자치도 원주시 능라동길 70, 409호 (무실동)",033-748-1640,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193017,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,179,닥터유 부부치과의원,"강원특별자치도 원주시 오리현길 57, 5층 (반곡동)",033-735-1880,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192897,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,180,우리가족한의원,강원특별자치도 원주시 단구로 404 (단구동),033-745-7579,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192712,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,181,중앙메디칼 연합의원,강원특별자치도 원주시 평원로 33 (중앙동),033-735-5511,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192713,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,182,키즈메디소아청소년과의원,강원특별자치도 원주시 능라동길 61 (무실동),033-742-0707,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192714,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,183,최경훈 내과의원,강원특별자치도 원주시 원일로115번길 12 (일산동),033-742-7400,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193018,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,184,원주유디치과의원,"강원특별자치도 원주시 서원대로 162, 3층 (단계동)",033-743-2838,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193019,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,185,이스타치과의원,"강원특별자치도 원주시 백간길 74 (단계동, 라이프상가 201,202호)",033-735-1668,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192898,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,186,사랑손한의원,"강원특별자치도 원주시 무실본동길 54, 1층 (무실동)",033-742-1075,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192899,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,187,신중한의원,"강원특별자치도 원주시 문막읍 동화택지길 3-25, 1층",033-732-8275,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192900,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,188,경희후한의원,"강원특별자치도 원주시 능라동길 31, 2~3층 (무실동)",033-766-5075,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193020,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,189,킴스주니어치과의원,"강원특별자치도 원주시 무실로 169, 2,3층 (명륜동)",033-901-1234,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192715,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,190,강원의료복지사회적협동조합밝음의원,"강원특별자치도 원주시 중앙로 85, 4층 (중앙동)",033-744-7571,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192716,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,191,연세이비인후과의원,강원특별자치도 원주시 봉화로 12 (단계동),033-745-5075,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192717,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,192,흥업성모의원,강원특별자치도 원주시 흥업면 남원로 76,033-765-2275,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192718,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,193,신샘내과의원,"강원특별자치도 원주시 원일로115번길 12, 3층 (일산동, 서진빌딩)",033-735-9909,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192719,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,194,우성애 여성의원,강원특별자치도 원주시 남원로 589 (명륜동),033-766-7889,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192720,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,195,강남제이스타의원,"강원특별자치도 원주시 능라동길 51, 시네시티타워 501, 502호 (무실동)",033-733-7585,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192901,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,196,예그린한의원,"강원특별자치도 원주시 서원대로 174, 2층 (단계동)",033-745-1075,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192721,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,197,셀레스의원,"강원특별자치도 원주시 봉화로 16, 3층 (단계동)",033-748-9779,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193021,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,198,28지킴이치과의원,강원특별자치도 원주시 봉화로 16 (단계동),033-747-2891,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192722,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,199,고은의원,강원특별자치도 원주시 봉화로 29 (단계동),033-747-7457,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192723,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,200,오렌지가정의원,강원특별자치도 원주시 봉화로 1 (단계동),033-742-7595,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192724,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,201,고은미래의원,"강원특별자치도 원주시 시청로 98, 3층 (무실동)",033-747-7552,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192902,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,202,광인당한의원,"강원특별자치도 원주시 남원로 623, 2층 (명륜동)",033-766-7500,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192725,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,203,위즈팍서울정형외과의원,"강원특별자치도 원주시 봉화로 16, 2층 (단계동)",033-734-1275,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193022,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,204,베스트치과의원,"강원특별자치도 원주시 단구로 398, 가온프라자 2층 201호 (단구동)",033-743-2879,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192903,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,205,제민당한의원,"강원특별자치도 원주시 치악로 1594, 1층 (단구동)",033-765-2700,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192904,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,206,플러스한의원,"강원특별자치도 원주시 남원로 643-1, 1층 (명륜동)",033-735-8282,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192905,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,207,여민한의원,"강원특별자치도 원주시 행구로 69, 1층 (봉산동)",033-766-1075,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193023,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,208,이사랑치과의원,"강원특별자치도 원주시 늘품로 187-58, 3층 312호 (단구동, 현대아카데미프라자)",033-734-2804,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193024,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,209,세명치과의원,"강원특별자치도 원주시 행구로 67, 2층 (봉산동)",033-747-8228,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193025,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,210,마리치과의원,"강원특별자치도 원주시 중평길 2, 2층 (중앙동)",033-742-8275,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
