institution_id,field_name,canonical_value,incoming_value,canonical_source,incoming_source,resolution,review_required
wonju:13192886,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192692,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192692,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192693,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192693,bed_count,,1,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192694,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192694,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193003,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193003,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193002,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193002,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192695,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192695,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192887,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192887,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192696,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192696,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192697,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192697,bed_count,,23,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193004,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193004,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192698,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192698,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193005,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193005,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192699,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192699,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192700,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192700,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192888,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192888,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192701,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192701,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192702,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192702,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193006,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193006,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192703,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192703,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192889,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192889,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192890,address,"강원특별자치도 원주시 능라동길 63, 305,505호 (무실동)","강원특별자치도 원주시 능라동길 63, 305호 (무실동)",wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192890,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192890,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192891,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192891,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192892,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192892,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193007,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193007,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192893,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192893,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192704,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192704,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193008,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193008,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192705,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192705,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192894,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192894,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193009,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193009,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192706,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192706,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193010,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193010,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192707,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192707,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193011,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193011,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193012,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193012,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192708,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192708,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193013,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193013,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193014,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193014,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192709,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192709,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192710,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192710,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193015,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193015,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193016,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193016,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192895,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192895,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192711,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192711,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192896,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192896,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193017,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193017,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192897,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192897,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192712,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192712,bed_count,,2,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192713,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192713,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192714,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192714,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193018,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193018,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193019,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193019,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192898,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192898,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192899,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192899,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192900,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192900,bed_count,,14,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193020,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193020,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192715,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192715,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192716,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192716,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192717,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192717,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192718,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192718,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192719,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192719,bed_count,,4,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192720,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192720,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192901,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192901,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192721,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192721,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193021,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193021,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192722,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192722,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192723,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192723,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192724,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192724,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192902,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192902,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192725,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192725,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193022,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193022,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192903,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192903,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192904,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192904,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192905,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192905,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193023,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193023,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193024,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193024,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193025,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193025,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193026,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193026,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193027,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193027,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192726,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192726,bed_count,,21,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192727,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192727,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192906,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192906,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192907,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192907,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193028,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193028,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192728,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192728,bed_count,,28,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192908,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192908,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192909,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192909,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193029,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193029,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192729,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192729,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192730,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192730,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192910,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192910,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192731,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192731,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193030,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193030,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192911,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192911,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192912,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192912,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192913,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192913,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193031,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193031,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193032,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193032,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192914,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192914,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192915,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192915,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192732,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192732,bed_count,,2,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192916,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192916,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192733,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192733,bed_count,,9,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193033,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193033,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193034,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193034,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192917,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192917,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193035,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193035,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193036,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193036,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192918,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192918,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192734,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192734,bed_count,,5,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192919,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192919,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193037,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193037,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192735,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192735,bed_count,,2,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192736,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192736,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192920,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192920,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192921,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192921,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192737,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192737,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193038,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193038,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192738,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192738,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193039,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193039,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192739,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192739,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193040,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193040,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192740,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192740,bed_count,,2,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192741,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192741,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192742,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192742,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192743,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192743,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192922,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192922,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192923,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192923,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192744,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192744,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192745,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192745,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192746,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192746,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192747,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192747,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193041,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193041,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192748,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192748,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192924,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192924,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192749,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192749,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192925,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192925,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192750,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192750,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193042,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193042,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192926,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192926,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
